query_id	country	action	comedy	drama
qid:3533	US	0.7	0.2	0.1
qid:6328	UNKNOWN	0.2	0.8	0.0
qid:4219	UNKNOWN	0.3	0.6	0.1
qid:6235	UNKNOWN	0.2	0.7	0.1
qid:15458	UNKNOWN	0.7	0.2	0.1
qid:14449	UNKNOWN	0.6	0.3	0.1
qid:377	UNKNOWN	0.4	0.4	0.2
qid:8456	UNKNOWN	0.3	0.3	0.4
qid:10048	UNKNOWN	0.8	0.1	0.1
qid:4109	UNKNOWN	0.6	0.2	0.2
qid:6084	UNKNOWN	0.7	0.1	0.2
qid:5529	UNKNOWN	0.1	0.7	0.2
qid:5261	UNKNOWN	0.5	0.3	0.2
qid:4098	UNKNOWN	0.6	0.3	0.1
qid:8269	UNKNOWN	0.2	0.6	0.2
qid:15844	IN	0.6	0.1	0.3
qid:10953	UNKNOWN	0.3	0.2	0.5
qid:4327	UNKNOWN	0.7	0.2	0.1
qid:4995	UNKNOWN	0.1	0.7	0.2
qid:4105	UNKNOWN	0.8	0.1	0.1
qid:2862	UNKNOWN	0.7	0.2	0.1
qid:7119	US	0.8	0.1	0.1
qid:1481	UNKNOWN	0.6	0.3	0.1
qid:4148	UNKNOWN	0.3	0.5	0.2
qid:11514	UNKNOWN	0.5	0.3	0.2
qid:2468	UNKNOWN	0.3	0.2	0.5
qid:10418	UNKNOWN	0.8	0.1	0.1
qid:8264	UNKNOWN	0.7	0.2	0.1
qid:4393	UNKNOWN	0.7	0.1	0.2
qid:10004	UNKNOWN	0.6	0.4	0.0
qid:15696	UNKNOWN	0.4	0.3	0.3
qid:4226	UNKNOWN	0.2	0.6	0.2
qid:4287	UNKNOWN	0.1	0.4	0.5
qid:3468	UNKNOWN	0.5	0.2	0.3
qid:13725	UNKNOWN	0.3	0.6	0.1
qid:10442	UNKNOWN	0.7	0.2	0.1
qid:5320	UNKNOWN	0.6	0.1	0.3
qid:4213	UNKNOWN	0.7	0.2	0.1
qid:8541	UNKNOWN	0.5	0.2	0.3
qid:179	UNKNOWN	0.8	0.1	0.1
qid:8094	UNKNOWN	0.2	0.5	0.3
qid:8488	US	0.6	0.2	0.2
qid:6339	US	0.8	0.1	0.1
qid:10548	GB	0.7	0.1	0.2
qid:4104	CA	0.3	0.6	0.1
qid:12839	SE	0.2	0.3	0.5
qid:12286	US	0.6	0.2	0.2
qid:1765	US	0.1	0.2	0.7
qid:4281	US	0.4	0.3	0.3
qid:10451	EG	0.7	0.1	0.2
qid:2676	IT	0.5	0.2	0.3
qid:286	US	0.8	0.1	0.1
qid:2937	US	0.9	0.05	0.05
qid:3526	US	0.3	0.5	0.2
qid:15708	US	0.7	0.1	0.2
qid:4082	US	0.6	0.1	0.3
qid:10055	US	0.8	0.1	0.1
qid:10540	GB	0.7	0.2	0.1
qid:12825	JP	0.6	0.2	0.2
qid:7103	US	0.4	0.4	0.2
qid:7578	US	0.7	0.1	0.2
qid:10955	GB	0.3	0.2	0.5
qid:9598	US	0.7	0.2	0.1
qid:14545	US	0.8	0.1	0.1
qid:8475	US	0.9	0.05	0.05
qid:4188	US	0.3	0.6	0.1
qid:757	US	0.2	0.4	0.4
qid:352	US	0.3	0.2	0.5
qid:2806	US	0.6	0.2	0.2
qid:1787	US	0.2	0.3	0.5
qid:15389	US	0.1	0.1	0.8
qid:14542	US	0.6	0.2	0.2
qid:11552	US	0.4	0.3	0.3
qid:8114	IE	0.2	0.6	0.2
qid:2855	US	0.2	0.2	0.6
qid:9668	US	0.3	0.4	0.3
qid:7759	US	0.1	0.7	0.2
qid:2788	US	0.7	0.1	0.2
qid:15856	US	0.9	0.05	0.05
qid:9722	US	0.3	0.6	0.1
qid:2709	US	0.2	0.3	0.5
qid:5262	US	0.5	0.3	0.2
qid:2876	US	0.8	0.1	0.1
qid:5077	US	0.7	0.2	0.1
qid:2784	KR	0.7	0.1	0.2
qid:15079	US	0.3	0.6	0.1
qid:2748	US	0.7	0.2	0.1
qid:15028	US	0.4	0.4	0.2
qid:7771	US	0.6	0.2	0.2
qid:11856	US	0.1	0.6	0.3
qid:5251	US	0.5	0.3	0.2
qid:9700	US	0.6	0.4	0
qid:2657	US	0.8	0.2	0
qid:10664	US	0.3	0.1	0.6
qid:15055	US	0.7	0.1	0.2
qid:5197	US	0.2	0.8	0
qid:2755	US	0.1	0.2	0.7
qid:10661	US	0.1	0.6	0.3
qid:15018	US	0.4	0.1	0.5
qid:2753	US	0.4	0.1	0.5
qid:12846	US	0.7	0.1	0.2
qid:6397	US	0.3	0.7	0
qid:5088	US	0.9	0.1	0
qid:10671	US	0.8	0.2	0
qid:7779	US	0.2	0.1	0.7
qid:15029	US	0.5	0.1	0.4
qid:2758	US	0.1	0.6	0.3
qid:9646	US	0.6	0.2	0.2
qid:7776	US	0.7	0.3	0
qid:10668	US	0.8	0.2	0
qid:5243	US	0.9	0.1	0
qid:12019	US	0.2	0.8	0
qid:6594	US	0.8	0.2	0
qid:12843	US	0.4	0.1	0.5
qid:10660	US	0.2	0.7	0.1
qid:7777	US	0.1	0.3	0.6
qid:12000	US	0.3	0.5	0.2
qid:2671	US	0	0.4	0.6
qid:12855	US	0.6	0.2	0.2
qid:10670	US	0.5	0.3	0.2
qid:4363	US	0.3	0.2	0.5
qid:12905	US	0.4	0.2	0.4
qid:12847	US	0.6	0.2	0.2
qid:14406	US	0.2	0.8	0
qid:8164	US	0.7	0.2	0.1
qid:10466	US	0.8	0.1	0.1
qid:10666	US	0.1	0.8	0.1
qid:3441	US	0.3	0.2	0.5
qid:14501	US	0.1	0.3	0.6
qid:2654	US	0.2	0.4	0.4
qid:7770	US	0.1	0.3	0.6
qid:10665	US	0.8	0.1	0.1
qid:12909	US	0.6	0.3	0.1
qid:14422	US	0.3	0.1	0.6
qid:13485	US	0.9	0.1	0
qid:2751	US	0.2	0.2	0.6
qid:14404	US	0.8	0.1	0.1
qid:10507	US	0.7	0.2	0.1
qid:12918	US	0.3	0.6	0.1
qid:6508	JP	0.3	0.1	0.6
qid:5278	US	0.1	0.6	0.3
qid:2691	JP	0.6	0.3	0.1
qid:3403	US	0.8	0.1	0.1
qid:4477	US	0.5	0.4	0.1
qid:14439	HK	0.9	0.1	0.0
qid:12906	US	0.3	0.2	0.5
qid:6497	JP	0.7	0.2	0.1
qid:10432	US	0.2	0.1	0.7
qid:13335	US	0.4	0.3	0.3
qid:14290	US	0.6	0.3	0.1
qid:2857	US	0.4	0.2	0.4
qid:11984	US	0.8	0.2	0.0
qid:7780	US	0.6	0.3	0.1
qid:4392	US	0.7	0.2	0.1
qid:14482	US	0.3	0.4	0.3
qid:10662	CA	0.1	0.3	0.6
qid:3415	US	0.2	0.5	0.3
qid:11859	US	0.2	0.6	0.2
qid:2856	US	0.5	0.3	0.2
qid:14274	UK	0.4	0.2	0.4
qid:13496	US	0.1	0.7	0.2
qid:12908	US	0.7	0.2	0.1
qid:6438	US	0.3	0.5	0.2
qid:9654	US	0.8	0.1	0.1
qid:7761	US	0.2	0.6	0.2
qid:14442	US	0.3	0.4	0.3
qid:10663	US	0.1	0.2	0.7
qid:9489	US	0.3	0.3	0.4
qid:5121	US	0.1	0.6	0.3
qid:6604	US	0.7	0.2	0.1
qid:14228	US	0.5	0.3	0.2
qid:11964	US	0.2	0.1	0.7
qid:2760	US	0.3	0.6	0.1
qid:14504	US	0.2	0.3	0.5
qid:10669	US	0.5	0.4	0.1
qid:10566	US	0.7	0.2	0.1
qid:13497	US	0.3	0.2	0.5
qid:3398	US	0.2	0.7	0.1
qid:12907	US	0.6	0.3	0.1
qid:9484	US	0.2	0.4	0.4
qid:12911	US	0.8	0.2	0.0
qid:13328	JP	0.6	0.3	0.1
qid:2700	US	0.2	0.5	0.3
qid:14511	US	0.4	0.3	0.3
qid:10648	US	0.2	0.3	0.5
qid:3439	US	0.3	0.2	0.5
qid:6541	US	0.1	0.7	0.2
qid:9606	US	0.8	0.1	0.1
qid:7757	US	0.7	0.2	0.1
qid:10667	US	0.3	0.5	0.2
qid:12914	US	0.4	0.4	0.2
qid:10485	US	0.9	0.05	0.05
qid:2773	CA	0.2	0.4	0.4
qid:12904	IN	0.1	0.2	0.7
qid:8193	GB	0.8	0.1	0.1
qid:13331	US	0.3	0.1	0.6
qid:13499	US	0.9	0.05	0.05
qid:10672	US	0.8	0.1	0.1
qid:4402	US	0.7	0.1	0.2
qid:14502	US	0.1	0.7	0.2
qid:10602	US	0.9	0.05	0.05
qid:9714	JP	0.1	0.3	0.6
qid:1644	US	0.3	0.1	0.6
qid:9475	US	0.1	0.3	0.6
qid:10603	US	0.8	0.05	0.15
qid:14394	US	0.8	0.1	0.1
qid:13316	US	0.4	0.05	0.55
qid:8191	US	0.3	0.6	0.1
qid:11958	US	0.1	0.4	0.5
qid:12915	US	0.6	0.1	0.3
qid:3404	US	0.9	0.05	0.05
qid:6274	US	0.8	0.05	0.15
qid:14425	US	0.9	0.05	0.05
qid:6356	US	0.1	0.8	0.1
qid:9532	US	0.1	0.7	0.2
qid:4395	US	0.2	0.1	0.7
qid:13319	US	0.3	0.2	0.5
qid:12902	US	0.1	0.2	0.7
qid:11907	US	0.4	0.3	0.3
qid:9505	US	0.9	0.05	0.05
qid:12917	US	0.5	0.2	0.3
qid:4644	GB	0.2	0.1	0.7
qid:6258	US	0.2	0.7	0.1
qid:4449	FR	0.2	0.6	0.2
qid:14428	US	0.5	0.3	0.2
qid:10615	US	0.9	0.05	0.05
qid:3399	US	0.8	0.1	0.1
qid:8155	US	0.9	0.05	0.05
qid:1677	US	0.7	0.1	0.2
qid:7763	IT	0.3	0.1	0.6
qid:12910	US	0.8	0.1	0.1
qid:10465	US	0.6	0.2	0.2
qid:9702	US	0.6	0.2	0.2
qid:4632	US	0.4	0.2	0.4
qid:14095	RU	0.2	0.6	0.2
qid:3357	US	0.7	0.2	0.1
qid:13333	US	0.9	0.05	0.05
qid:8205	US	0.2	0.7	0.1
qid:6282	US	0.9	0.05	0.05
qid:4570	UK	0.1	0.8	0.1
qid:3436	US	0.3	0.2	0.5
qid:7760	JP	0.2	0.1	0.7
qid:4543	US	0.8	0.2	0
qid:14440	US	0.4	0.4	0.2
qid:12913	US	0.6	0.2	0.2
qid:6454	AR	0.3	0.4	0.3
qid:10431	US	0.1	0.2	0.7
qid:12916	US	0.6	0.1	0.3
qid:14301	US	0.7	0.1	0.2
qid:5214	DE	0.1	0.7	0.2
qid:10612	US	0.8	0.1	0.1
qid:6332	GB	0.4	0.3	0.3
qid:6305	US	0.3	0.2	0.5
qid:3405	ES	0.6	0.2	0.2
qid:4539	IN	0.2	0.4	0.4
qid:12012	UK	0.7	0.1	0.2
qid:13313	UK	0.6	0.1	0.3
qid:10489	US	0.2	0.7	0.1
qid:14325	US	0.5	0.3	0.2
qid:3435	US	0.2	0.6	0.2
qid:9634	US	0.4	0.3	0.3
qid:7772	US	0.2	0.6	0.2
qid:9311	JP	0.8	0	0.2
qid:294	CA	0.7	0.1	0.2
qid:4650	CA	0.1	0.7	0.2
qid:10541	US	0.6	0.3	0.1
qid:6289	US	0.7	0.2	0.1
qid:9509	US	0.5	0.3	0.2
qid:10292	US	0.2	0.3	0.5
qid:14427	US	0.1	0.2	0.7
qid:12903	US	0.1	0.6	0.3
qid:14341	US	0.1	0.7	0.2
qid:3371	US	0.3	0.5	0.2
qid:3395	US	0.4	0.4	0.2
qid:10627	US	0.2	0.7	0.1
qid:4648	US	0.6	0.2	0.2
qid:6355	US	0.6	0.1	0.3
qid:10468	US	0.5	0.3	0.2
qid:9681	JP	0.3	0.1	0.6
qid:13341	US	0.7	0.2	0.1
qid:4454	US	0.3	0.4	0.3
qid:10491	US	0.1	0.8	0.1
qid:4618	US	0.7	0.2	0.1
qid:5155	US	0.5	0.3	0.2
qid:10477	US	0.4	0.6	0
qid:11881	IT	0.2	0.3	0.5
qid:3387	US	0.3	0.5	0.2
qid:10503	US	0.7	0.3	0
qid:6353	US	0.5	0.4	0.1
qid:4414	JP	0.8	0.1	0.1
qid:13345	US	0.6	0.3	0.1
qid:10345	US	0.8	0.1	0.1
qid:9305	DE	0.9	0.05	0.05
qid:9611	IN	0.2	0.6	0.2
qid:4581	CA	0.1	0.8	0.1
qid:14111	US	0.7	0.2	0.1
qid:6509	UK	0.3	0.5	0.2
qid:14467	US	0.6	0.3	0.1
qid:13337	US	0.8	0.1	0.1
qid:4615	US	0.9	0.05	0.05
qid:9671	US	0.2	0.7	0.1
qid:12912	US	0.7	0.2	0.1
qid:4450	US	0.1	0.8	0.1
qid:11983	US	0.9	0.05	0.05
qid:13318	US	0.7	0.2	0.1
qid:10312	US	0.2	0.1	0.7
qid:4537	UK	0.3	0.2	0.5
qid:6297	US	0.8	0.1	0.1
qid:14455	US	0.7	0.2	0.1
qid:7782	US	0.8	0.1	0.1
qid:6392	US	0.6	0.3	0.1
qid:9690	US	0.9	0.05	0.05
qid:10639	US	0.2	0.7	0.1
qid:10322	US	0.8	0.1	0.1
qid:3391	UK	0.3	0.2	0.5
qid:14426	US	0.7	0.2	0.1
qid:4622	US	0.9	0.05	0.05
qid:10560	NG	0.1	0.7	0.2
qid:10276	US	0.1	0.1	0.8
qid:4384	US	0.2	0.1	0.7
qid:5169	US	0.1	0.1	0.8
qid:9537	US	0.6	0.3	0.1
qid:10479	US	0.1	0.6	0.3
qid:6300	US	0.8	0.1	0.1
qid:10618	US	0.3	0.6	0.1
qid:250	US	0.7	0.2	0.1
qid:14247	US	0.4	0.5	0.1
qid:4638	US	0.7	0.2	0.1
qid:9622	US	0.8	0.1	0.1
qid:3370	US	0.8	0.1	0.1
qid:1591	US	0.2	0.6	0.2
qid:6577	US	0.3	0.5	0.2
qid:7778	US	0.7	0.2	0.1
qid:228	US	0.3	0.5	0.2
qid:10305	US	0.7	0.2	0.1
qid:10531	US	0.9	0.05	0.05
qid:4516	US	0.2	0.7	0.1
qid:12850	US	0.6	0.3	0.1
qid:3442	US	0.7	0.2	0.1
qid:9478	US	0.7	0.2	0.1
qid:6428	US	0.8	0.1	0.1
qid:5245	US	0.7	0.2	0.1
qid:1667	US	0.8	0.1	0.1
qid:14208	JP	0.3	0.1	0.6
qid:14478	UK	0.6	0.3	0.1
qid:10268	CA	0.2	0.5	0.3
qid:10597	US	0.3	0.5	0.2
qid:6475	US	0.6	0.2	0.2
qid:9330	US	0.2	0.6	0.2
qid:9482	US	0.8	0.1	0.1
qid:12043	US	0.1	0.6	0.3
qid:8157	FR	0.3	0.2	0.5
qid:10283	US	0.7	0.1	0.2
qid:7765	CA	0.6	0.3	0.1
qid:6275	US	0.4	0.4	0.2
qid:9554	SG	0.2	0.4	0.4
qid:10478	US	0.7	0.2	0.1
qid:3389	US	0.7	0.2	0.1
qid:12055	GR	0.6	0.2	0.2
qid:12833	AU	0.3	0.4	0.3
qid:1613	JP	0.8	0.1	0.1
qid:6512	US	0.4	0.3	0.3
qid:12798	UK	0.2	0.3	0.5
qid:10173	US	0.3	0.5	0.2
qid:4404	US	0.7	0.1	0.2
qid:10286	US	0.6	0.3	0.1
qid:4621	US	0.2	0.7	0.1
qid:9703	US	0.7	0.2	0.1
qid:10626	JP	0.8	0.1	0.1
qid:11908	US	0.6	0.3	0.1
qid:3429	UK	0.4	0.4	0.2
qid:14490	US	0.2	0.4	0.4
qid:9486	US	0.6	0.2	0.2
qid:4523	US	0.3	0.5	0.2
qid:14266	US	0.6	0.2	0.2
qid:10508	US	0.4	0.3	0.3
qid:6542	US	0.7	0.2	0.1
qid:9529	US	0.8	0.1	0.1
qid:10179	CA	0.7	0.1	0.2
qid:5254	US	0.5	0.3	0.2
qid:6294	US	0.2	0.7	0.1
qid:1585	UK	0.6	0.3	0.1
qid:12048	JP	0.8	0.1	0.1
qid:10448	US	0.8	0.1	0.1
qid:4652	KR	0.4	0.3	0.3
qid:9503	US	0.6	0.3	0.1
qid:7775	US	0.7	0.1	0.2
qid:10299	US	0.8	0.1	0.1
qid:3397	US	0.3	0.5	0.2
qid:6607	US	0.6	0.2	0.2
qid:10556	US	0.2	0.6	0.2
qid:14191	US	0.8	0.1	0.1
qid:10509	US	0.3	0.1	0.6
qid:8181	US	0.1	0.2	0.7
qid:4410	US	0.9	0.1	0
qid:6589	US	0.6	0.2	0.2
qid:14436	US	0.5	0.2	0.3
qid:12827	US	0.1	0.1	0.8
qid:6261	US	0.7	0.2	0.1
qid:7756	UK	0.1	0.9	0
qid:3433	US	0.2	0.5	0.3
qid:10604	US	0.8	0.1	0.1
qid:404	US	0.4	0.2	0.4
qid:14488	UK	0.3	0.3	0.4
qid:4647	US	0.6	0.2	0.2
qid:9496	US	0.2	0.6	0.2
qid:11939	US	0.2	0.8	0
qid:1353	US	0.5	0.1	0.4
qid:10291	US	0.9	0.1	0
qid:6564	US	0.8	0.1	0.1
qid:3393	US	0.4	0.2	0.4
qid:4357	US	0.9	0.1	0
qid:11852	US	0.7	0.1	0.2
qid:9474	US	0.8	0.1	0.1
qid:394	US	0.7	0.2	0.1
qid:14128	US	0.2	0.2	0.6
qid:10500	US	0.6	0.2	0.2
qid:1350	US	0.1	0.4	0.5
qid:4609	US	0.3	0.4	0.3
qid:3360	US	0.2	0.3	0.5
qid:546	US	0.9	0.1	0
qid:4403	US	0.7	0.2	0.1
qid:7773	US	0.3	0.3	0.4
qid:6524	US	0.5	0.3	0.2
qid:12061	US	0.4	0.2	0.4
qid:10271	US	0.9	0.1	0
qid:9471	US	0.7	0.1	0.2
qid:6265	US	0.8	0.1	0.1
qid:4628	US	0.2	0.7	0.1
qid:14480	US	0.4	0.1	0.5
qid:10638	US	0.2	0.3	0.5
qid:6586	US	0.8	0.1	0.1
qid:14118	US	0.3	0.4	0.3
qid:10194	US	0.6	0.2	0.2
qid:9661	US	0.4	0.3	0.3
qid:273	US	0.7	0.2	0.1
qid:10519	US	0.3	0.2	0.5
qid:8214	US	0.1	0.2	0.7
qid:4461	US	0.2	0.2	0.6
qid:10296	US	0.8	0.1	0.1
qid:1354	US	0.3	0.5	0.2
qid:471	CN	0.8	0.1	0.1
qid:6439	US	0.2	0.3	0.5
qid:10501	GB	0.6	0.2	0.2
qid:547	KR	0.9	0.05	0.05
qid:6273	US	0.4	0.3	0.3
qid:14457	US	0.3	0.2	0.5
qid:244	US	0.7	0.1	0.2
qid:10577	US	0.7	0.2	0.1
qid:4641	US	0.5	0.3	0.2
qid:10316	US	0.1	0.7	0.2
qid:8172	US	0.3	0.4	0.3
qid:15670	US	0.2	0.1	0.7
qid:14344	US	0.5	0.1	0.4
qid:6418	US	0.6	0.2	0.2
qid:5082	US	0.4	0.2	0.4
qid:1579	US	0.2	0.4	0.4
qid:1358	US	0.6	0.1	0.3
qid:10583	US	0.7	0.1	0.2
qid:9487	US	0.3	0.5	0.2
qid:14497	US	0.6	0.2	0.2
qid:9544	US	0.8	0.1	0.1
qid:548	US	0.4	0.4	0.2
qid:276	US	0.7	0.2	0.1
qid:10590	US	0.3	0.6	0.1
qid:3390	FR	0.4	0.1	0.5
qid:3654	US	0.8	0.1	0.1
qid:10572	US	0.8	0.1	0.1
qid:10346	HK	0.5	0.2	0.3
qid:8186	US	0.7	0.1	0.2
qid:1165	JP	0.9	0.05	0.05
qid:7774	US	0.3	0.3	0.4
qid:9739	US	0.7	0.2	0.1
qid:14299	US	0.6	0.2	0.2
qid:4377	US	0.3	0.2	0.5
qid:10524	US	0.7	0.1	0.2
qid:3304	US	0.5	0.3	0.2
qid:15772	US	0.2	0.3	0.5
qid:6401	US	0.7	0.1	0.2
qid:3379	US	0.6	0.1	0.3
qid:1663	US	0.6	0.3	0.1
qid:9492	US	0.4	0.4	0.2
qid:4555	US	0.8	0.1	0.1
qid:10266	US	0.2	0.1	0.7
qid:14090	US	0.3	0.2	0.5
qid:15677	US	0.8	0.1	0.1
qid:217	US	0.7	0.1	0.2
qid:4448	US	0.5	0.3	0.2
qid:10659	US	0.2	0.4	0.4
qid:12748	US	0.3	0.2	0.5
qid:9313	UK	0.1	0.5	0.4
qid:6304	US	0.8	0.1	0.1
qid:1588	GB	0.6	0.2	0.2
qid:1357	CA	0.7	0.1	0.2
qid:7170	ES	0.3	0.2	0.5
qid:9470	FR	0.2	0.3	0.5
qid:9536	CZ	0.5	0.2	0.3
qid:2835	DK	0.4	0.3	0.3
qid:10630	IN	0.6	0.2	0.2
qid:14114	US	0.2	0.6	0.2
qid:4560	AU	0.7	0.2	0.1
qid:15711	JP	0.8	0.1	0.1
qid:3650	UK	0.3	0.5	0.2
qid:9473	KR	0.6	0.2	0.2
qid:8178	DE	0.4	0.3	0.3
qid:12165	GB	0.7	0.1	0.2
qid:508	US	0.7	0.1	0.2
qid:4473	US	0.8	0.1	0.1
qid:14321	US	0.4	0.4	0.2
qid:3430	US	0.8	0.1	0.1
qid:3546	CA	0.6	0.2	0.2
qid:12758	US	0.3	0.3	0.4
qid:10506	US	0.7	0.2	0.1
qid:7766	US	0.3	0.4	0.3
qid:1157	CN	0.9	0.1	0.0
qid:12142	FR	0.2	0.4	0.4
qid:1348	US	0.6	0.2	0.2
qid:2866	JP	0.7	0.1	0.2
qid:6303	US	0.4	0.4	0.2
qid:13354	US	0.7	0.1	0.2
qid:8349	US	0.8	0.1	0.1
qid:1593	US	0.4	0.3	0.3
qid:3402	US	0.7	0.2	0.1
qid:5209	US	0.8	0.1	0.1
qid:12197	US	0.5	0.3	0.2
qid:7155	US	0.6	0.3	0.1
qid:10290	US	0.6	0.2	0.2
qid:5375	US	0.3	0.4	0.3
qid:13835	US	0.4	0.3	0.3
qid:3621	US	0.3	0.4	0.3
qid:10632	MG	0.6	0.2	0.2
qid:12785	MG	0.3	0.3	0.4
qid:8361	US	0.4	0.4	0.2
qid:9500	US	0.8	0.1	0.1
qid:11934	US	0.3	0.5	0.2
qid:1657	US	0.7	0.2	0.1
qid:14112	US	0.8	0.1	0.1
qid:13357	US	0.6	0.2	0.2
qid:3409	US	0.3	0.5	0.2
qid:3760	US	0.4	0.4	0.2
qid:2813	US	0.8	0.1	0.1
qid:12146	US	0.6	0.3	0.1
qid:4446	RU	0.4	0.3	0.3
qid:4513	CA	0.7	0.2	0.1
qid:349	GB	0.3	0.3	0.4
qid:10533	AU	0.2	0.3	0.5
qid:1622	KR	0.8	0.1	0.1
qid:6308	US	0.5	0.3	0.2
qid:9329	IN	0.5	0.4	0.1
qid:5371	PL	0.9	0.1	0.0
qid:5083	FR	0.2	0.6	0.2
qid:13796	DE	0.7	0.2	0.1
qid:3318	GB	0.2	0.4	0.4
qid:7130	IN	0.4	0.5	0.1
qid:2790	US	0.3	0.2	0.5
qid:3381	US	0.9	0.1	0.0
qid:7767	US	0.6	0.3	0.1
qid:3674	FR	0.2	0.5	0.3
qid:14317	JP	0.4	0.2	0.4
qid:12025	US	0.1	0.3	0.6
qid:15694	US	0.7	0.1	0.2
qid:7292	US	0.3	0.6	0.1
qid:9645	US	0.8	0.1	0.1
qid:10559	US	0.6	0.2	0.2
qid:5373	US	0.6	0.3	0.1
qid:4571	US	0.3	0.4	0.3
qid:4367	US	0.7	0.1	0.2
qid:1178	US	0.8	0.1	0.1
qid:6312	KR	0.7	0.1	0.2
qid:9477	US	0.6	0.3	0.1
qid:10175	US	0.4	0.4	0.2
qid:9320	US	0.7	0.2	0.1
qid:13889	IN	0.4	0.1	0.5
qid:2680	AU	0.6	0.3	0.1
qid:10552	US	0.4	0.4	0.2
qid:3388	US	0.8	0.1	0.1
qid:1642	GB	0.2	0.4	0.4
qid:1351	US	0.1	0.2	0.7
qid:9860	IN	0.1	0.1	0.8
qid:12154	US	0.7	0.1	0.2
qid:7193	US	0.3	0.6	0.1
qid:3878	CN	0.6	0.1	0.3
qid:365	US	0.4	0.5	0.1
qid:14147	US	0.5	0.2	0.3
qid:6291	US	0.8	0.1	0.1
qid:9501	US	0.7	0.2	0.1
qid:1347	US	0.2	0.6	0.2
qid:10446	US	0.9	0.1	0.0
qid:15761	GB	0.6	0.3	0.1
qid:2668	GB	0.4	0.4	0.2
qid:4399	UK	0.3	0.5	0.2
qid:9542	US	0.4	0.3	0.3
qid:4623	US	0.6	0.2	0.2
qid:11878	US	0.7	0.2	0.1
qid:7198	US	0.5	0.3	0.2
qid:13348	US	0.3	0.4	0.3
qid:5374	US	0.3	0.4	0.3
qid:8199	US	0.2	0.5	0.3
qid:5177	US	0.6	0.2	0.2
qid:14326	US	0.4	0.3	0.3
qid:9315	US	0.4	0.3	0.3
qid:9494	US	0.7	0.2	0.1
qid:12190	US	0.6	0.3	0.1
qid:10284	US	0.3	0.3	0.4
qid:319	US	0.5	0.3	0.2
qid:4355	US	0.2	0.6	0.2
qid:6290	US	0.3	0.4	0.3
qid:8366	US	0.4	0.3	0.3
qid:9724	US	0.6	0.3	0.1
qid:7314	US	0.2	0.5	0.3
qid:6321	US	0.7	0.2	0.1
qid:4572	US	0.5	0.2	0.3
qid:5413	US	0.6	0.2	0.2
qid:13797	US	0.4	0.4	0.2
qid:7183	US	0.3	0.5	0.2
qid:437	US	0.2	0.4	0.4
qid:1346	US	0.3	0.3	0.4
qid:924	US	0.2	0.3	0.5
qid:13353	US	0.6	0.2	0.2
qid:12156	US	0.3	0.4	0.3
qid:3369	US	0.7	0.1	0.2
qid:2801	US	0.6	0.2	0.2
qid:7769	US	0.4	0.4	0.2
qid:8175	US	0.5	0.3	0.2
qid:11985	IN	0.8	0.1	0.1
qid:4514	US	0.2	0.7	0.1
qid:10649	US	0.2	0.5	0.3
qid:1635	US	0.1	0.3	0.6
qid:10301	US	0.7	0.2	0.1
qid:8348	US	0.2	0.6	0.2
qid:7348	US	0.6	0.3	0.1
qid:5399	US	0.8	0.1	0.1
qid:1154	US	0.5	0.3	0.2
qid:15768	US	0.2	0.3	0.5
qid:14330	US	0.3	0.4	0.3
qid:3336	US	0.6	0.2	0.2
qid:902	US	0.2	0.6	0.2
qid:10176	US	0.7	0.1	0.2
qid:4637	US	0.6	0.2	0.2
qid:328	US	0.5	0.3	0.2
qid:10545	US	0.2	0.4	0.4
qid:9507	US	0.8	0.1	0.1
qid:3896	IN	0.3	0.1	0.6
qid:13355	IN	0.6	0.3	0.1
qid:6410	US	0.9	0.05	0.05
qid:10504	US	0.8	0.1	0.1
qid:1345	US	0.8	0.1	0.1
qid:8183	US	0.9	0.05	0.05
qid:455	US	0.85	0.1	0.05
qid:5376	US	0.8	0.1	0.1
qid:14180	US	0.2	0.8	0
qid:10557	US	0.2	0.7	0.1
qid:10310	US	0.1	0.5	0.4
qid:5391	US	0.9	0.05	0.05
qid:4542	US	0.7	0.2	0.1
qid:304	US	0.2	0.6	0.2
qid:9657	US	0.6	0.2	0.2
qid:922	US	0.4	0.3	0.3
qid:13351	US	0.2	0.5	0.3
qid:13836	US	0.8	0.1	0.1
qid:9483	US	0.7	0.2	0.1
qid:5372	IN	0.1	0.1	0.8
qid:1684	US	0.2	0.1	0.7
qid:6605	US	0.1	0.7	0.2
qid:6267	US	0.2	0.4	0.4
qid:7139	US	0.9	0.05	0.05
qid:7224	US	0.7	0.2	0.1
qid:2797	US	0.8	0.1	0.1
qid:14212	US	0.9	0.05	0.05
qid:4530	US	0.7	0.2	0.1
qid:333	US	0.8	0.1	0.1
qid:9508	US	0.8	0.1	0.1
qid:8160	US	0.4	0.3	0.3
qid:11925	IN	0.6	0.2	0.2
qid:927	US	0.3	0.3	0.4
qid:5087	US	0.9	0.05	0.05
qid:12168	US	0.3	0.5	0.2
qid:1582	US	0.6	0.3	0.1
qid:13837	US	0.8	0.1	0.1
qid:10315	US	0.9	0.05	0.05
qid:9323	US	0.9	0.05	0.05
qid:7312	US	0.8	0.15	0.05
qid:478	US	0.7	0.2	0.1
qid:6417	IN	0.05	0.2	0.75
qid:6264	US	0.9	0.05	0.05
qid:15722	US	0.8	0.1	0.1
